Round,nodes alive,sent,avg energy,max energy,min energy
36435,0,0,0.665122,0.859773,0.000000
36440,0,0,0.665079,0.859755,0.000000
36445,0,0,0.665036,0.859743,0.000000
36450,0,0,0.664994,0.859730,0.000000
36455,0,0,0.664951,0.859717,0.000000
36460,0,0,0.664906,0.859700,0.000000
36465,0,0,0.664863,0.859687,0.000000
36470,0,0,0.664820,0.859675,0.000000
36475,0,0,0.664778,0.859662,0.000000
36480,0,0,0.664737,0.859649,0.000000
36485,0,0,0.664694,0.859636,0.000000
36490,0,0,0.664651,0.859623,0.000000
36495,0,0,0.664609,0.859611,0.000000
36500,0,0,0.664563,0.859596,0.000000
36505,0,0,0.664521,0.859581,0.000000
36510,0,0,0.664480,0.859568,0.000000
36515,0,0,0.664437,0.859555,0.000000
36520,0,0,0.664392,0.859540,0.000000
36525,0,0,0.664349,0.859527,0.000000
36530,0,0,0.664306,0.859515,0.000000
36535,0,0,0.664266,0.859501,0.000000
36540,0,0,0.664221,0.859484,0.000000
36545,0,0,0.664178,0.859472,0.000000
36550,0,0,0.664135,0.859459,0.000000
36555,0,0,0.664092,0.859446,0.000000
36560,0,0,0.664052,0.859431,0.000000
36565,0,0,0.664009,0.859418,0.000000
36570,0,0,0.663966,0.859406,0.000000
36575,0,0,0.663923,0.859393,0.000000
36580,0,0,0.663882,0.859380,0.000000
36585,0,0,0.663837,0.859365,0.000000
36590,0,0,0.663794,0.859352,0.000000
36595,0,0,0.663752,0.859337,0.000000
36600,0,0,0.663709,0.859324,0.000000
36605,0,0,0.663664,0.859310,0.000000
36610,0,0,0.663623,0.859296,0.000000
36615,0,0,0.663580,0.859284,0.000000
36620,0,0,0.663538,0.859269,0.000000
36625,0,0,0.663495,0.859256,0.000000
36630,0,0,0.663452,0.859243,0.000000
36635,0,0,0.663410,0.859231,0.000000
36640,0,0,0.663369,0.859217,0.000000
36645,0,0,0.663326,0.859205,0.000000
36650,0,0,0.663283,0.859192,0.000000
36655,0,0,0.663240,0.859179,0.000000
36660,0,0,0.663198,0.859167,0.000000
36665,0,0,0.663157,0.859153,0.000000
36670,0,0,0.663114,0.859138,0.000000
36675,0,0,0.663072,0.859126,0.000000
36680,0,0,0.663029,0.859113,0.000000
36685,0,0,0.662986,0.859100,0.000000
36690,0,0,0.662944,0.859085,0.000000
36695,0,0,0.662903,0.859072,0.000000
36700,0,0,0.662858,0.859057,0.000000
36705,0,0,0.662815,0.859045,0.000000
36710,0,0,0.662772,0.859032,0.000000
36715,0,0,0.662730,0.859017,0.000000
36720,0,0,0.662689,0.859004,0.000000
36725,0,0,0.662646,0.858991,0.000000
36730,0,0,0.662603,0.858978,0.000000
36735,0,0,0.662560,0.858966,0.000000
36740,0,0,0.662518,0.858951,0.000000
36745,0,0,0.662475,0.858938,0.000000
36750,0,0,0.662430,0.858923,0.000000
36755,0,0,0.662389,0.858910,0.000000
36760,0,0,0.662346,0.858897,0.000000
36765,0,0,0.662303,0.858885,0.000000
36770,0,0,0.662259,0.858868,0.000000
36775,0,0,0.662216,0.858855,0.000000
36780,0,0,0.662175,0.858842,0.000000
36785,0,0,0.662132,0.858829,0.000000
36790,0,0,0.662089,0.858816,0.000000
36795,0,0,0.662044,0.858801,0.000000
36800,0,0,0.662004,0.858786,0.000000
36805,0,0,0.661961,0.858773,0.000000
36810,0,0,0.661918,0.858761,0.000000
36815,0,0,0.661873,0.858746,0.000000
36820,0,0,0.661832,0.858733,0.000000
36825,0,0,0.661789,0.858720,0.000000
36830,0,0,0.661746,0.858707,0.000000
36835,0,0,0.661704,0.858694,0.000000
36840,0,0,0.661659,0.858677,0.000000
36845,0,0,0.661616,0.858665,0.000000
36850,0,0,0.661573,0.858652,0.000000
36855,0,0,0.661530,0.858639,0.000000
36860,0,0,0.661487,0.858624,0.000000
36865,0,0,0.661444,0.858611,0.000000
36870,0,0,0.661401,0.858598,0.000000
36875,0,0,0.661359,0.858586,0.000000
36880,0,0,0.661313,0.858571,0.000000
36885,0,0,0.661270,0.858558,0.000000
36890,0,0,0.661228,0.858543,0.000000
36895,0,0,0.661185,0.858531,0.000000
36900,0,0,0.661144,0.858517,0.000000
36905,0,0,0.661102,0.858505,0.000000
36910,0,0,0.661059,0.858492,0.000000
36915,0,0,0.661013,0.858477,0.000000
36920,0,0,0.660971,0.858462,0.000000
36925,0,0,0.660931,0.858449,0.000000
36930,0,0,0.660888,0.858436,0.000000
36935,0,0,0.660845,0.858424,0.000000
36940,0,0,0.660800,0.858406,0.000000
36945,0,0,0.660757,0.858394,0.000000
36950,0,0,0.660714,0.858381,0.000000
36955,0,0,0.660674,0.858368,0.000000
36960,0,0,0.660628,0.858353,0.000000
36965,0,0,0.660585,0.858340,0.000000
36970,0,0,0.660543,0.858328,0.000000
36975,0,0,0.660500,0.858313,0.000000
36980,0,0,0.660457,0.858297,0.000000
36985,0,0,0.660414,0.858285,0.000000
36990,0,0,0.660371,0.858272,0.000000
36995,0,0,0.660329,0.858259,0.000000
37000,0,0,0.660288,0.858246,0.000000
37005,0,0,0.660242,0.858231,0.000000
37010,0,0,0.660200,0.858218,0.000000
37015,0,0,0.660157,0.858206,0.000000
37020,0,0,0.660117,0.858190,0.000000
37025,0,0,0.660074,0.858178,0.000000
37030,0,0,0.660029,0.858163,0.000000
37035,0,0,0.659986,0.858150,0.000000
37040,0,0,0.659943,0.858135,0.000000
37045,0,0,0.659903,0.858122,0.000000
37050,0,0,0.659860,0.858109,0.000000
37055,0,0,0.659814,0.858094,0.000000
37060,0,0,0.659772,0.858082,0.000000
37065,0,0,0.659729,0.858069,0.000000
37070,0,0,0.659688,0.858056,0.000000
37075,0,0,0.659646,0.858041,0.000000
37080,0,0,0.659600,0.858026,0.000000
37085,0,0,0.659558,0.858013,0.000000
37090,0,0,0.659515,0.858001,0.000000
37095,0,0,0.659475,0.857985,0.000000
37100,0,0,0.659432,0.857973,0.000000
37105,0,0,0.659389,0.857960,0.000000
37110,0,0,0.659346,0.857947,0.000000
37115,0,0,0.659303,0.857934,0.000000
37120,0,0,0.659261,0.857917,0.000000
37125,0,0,0.659218,0.857904,0.000000
37130,0,0,0.659175,0.857891,0.000000
37135,0,0,0.659132,0.857879,0.000000
37140,0,0,0.659087,0.857862,0.000000
37145,0,0,0.659047,0.857848,0.000000
37150,0,0,0.659004,0.857836,0.000000
37155,0,0,0.658961,0.857823,0.000000
37160,0,0,0.658919,0.857808,0.000000
37165,0,0,0.658878,0.857795,0.000000
37170,0,0,0.658835,0.857782,0.000000
37175,0,0,0.658790,0.857767,0.000000
37180,0,0,0.658747,0.857752,0.000000
37185,0,0,0.658705,0.857740,0.000000
37190,0,0,0.658662,0.857727,0.000000
37195,0,0,0.658616,0.857712,0.000000
37200,0,0,0.658576,0.857699,0.000000
37205,0,0,0.658533,0.857686,0.000000
37210,0,0,0.658491,0.857671,0.000000
37215,0,0,0.658445,0.857656,0.000000
37220,0,0,0.658404,0.857643,0.000000
37225,0,0,0.658362,0.857631,0.000000
37230,0,0,0.658319,0.857616,0.000000
37235,0,0,0.658277,0.857603,0.000000
37240,0,0,0.658233,0.857588,0.000000
37245,0,0,0.658190,0.857575,0.000000
37250,0,0,0.658148,0.857562,0.000000
37255,0,0,0.658105,0.857549,0.000000
37260,0,0,0.658060,0.857532,0.000000
37265,0,0,0.658017,0.857520,0.000000
37270,0,0,0.657976,0.857506,0.000000
37275,0,0,0.657934,0.857494,0.000000
37280,0,0,0.657891,0.857479,0.000000
37285,0,0,0.657849,0.857466,0.000000
37290,0,0,0.657806,0.857453,0.000000
37295,0,0,0.657762,0.857438,0.000000
37300,0,0,0.657720,0.857425,0.000000
37305,0,0,0.657677,0.857413,0.000000
37310,0,0,0.657634,0.857400,0.000000
37315,0,0,0.657592,0.857385,0.000000
37320,0,0,0.657548,0.857370,0.000000
37325,0,0,0.657506,0.857357,0.000000
37330,0,0,0.657463,0.857344,0.000000
37335,0,0,0.657420,0.857332,0.000000
37340,0,0,0.657377,0.857316,0.000000
37345,0,0,0.657334,0.857304,0.000000
37350,0,0,0.657291,0.857291,0.000000
37355,0,0,0.657248,0.857278,0.000000
37360,0,0,0.657208,0.857265,0.000000
37365,0,0,0.657165,0.857252,0.000000
37370,0,0,0.657119,0.857237,0.000000
37375,0,0,0.657077,0.857225,0.000000
37380,0,0,0.657034,0.857212,0.000000
37385,0,0,0.656991,0.857199,0.000000
37390,0,0,0.656950,0.857186,0.000000
37395,0,0,0.656907,0.857173,0.000000
37400,0,0,0.656865,0.857158,0.000000
37405,0,0,0.656822,0.857146,0.000000
37410,0,0,0.656781,0.857133,0.000000
37415,0,0,0.656739,0.857120,0.000000
37420,0,0,0.656696,0.857105,0.000000
37425,0,0,0.656653,0.857092,0.000000
37430,0,0,0.656610,0.857080,0.000000
37435,0,0,0.656570,0.857066,0.000000
37440,0,0,0.656527,0.857052,0.000000
37445,0,0,0.656484,0.857039,0.000000
37450,0,0,0.656441,0.857026,0.000000
37455,0,0,0.656398,0.857013,0.000000
37460,0,0,0.656358,0.857000,0.000000
37465,0,0,0.656315,0.856988,0.000000
37470,0,0,0.656270,0.856970,0.000000
37475,0,0,0.656227,0.856958,0.000000
37480,0,0,0.656187,0.856945,0.000000
37485,0,0,0.656144,0.856932,0.000000
37490,0,0,0.656101,0.856919,0.000000
37495,0,0,0.656058,0.856906,0.000000
37500,0,0,0.656013,0.856889,0.000000
37505,0,0,0.655970,0.856877,0.000000
37510,0,0,0.655928,0.856864,0.000000
37515,0,0,0.655887,0.856851,0.000000
37520,0,0,0.655842,0.856834,0.000000
37525,0,0,0.655799,0.856821,0.000000
37530,0,0,0.655756,0.856808,0.000000
37535,0,0,0.655713,0.856796,0.000000
37540,0,0,0.655673,0.856782,0.000000
37545,0,0,0.655630,0.856770,0.000000
37550,0,0,0.655587,0.856757,0.000000
37555,0,0,0.655545,0.856742,0.000000
37560,0,0,0.655502,0.856729,0.000000
37565,0,0,0.655459,0.856717,0.000000
37570,0,0,0.655414,0.856702,0.000000
37575,0,0,0.655373,0.856689,0.000000
37580,0,0,0.655331,0.856674,0.000000
37585,0,0,0.655288,0.856661,0.000000
37590,0,0,0.655245,0.856648,0.000000
37595,0,0,0.655200,0.856633,0.000000
37600,0,0,0.655159,0.856620,0.000000
37605,0,0,0.655116,0.856607,0.000000
37610,0,0,0.655073,0.856595,0.000000
37615,0,0,0.655031,0.856582,0.000000
37620,0,0,0.654985,0.856567,0.000000
37625,0,0,0.654943,0.856552,0.000000
37630,0,0,0.654902,0.856539,0.000000
37635,0,0,0.654859,0.856526,0.000000
37640,0,0,0.654814,0.856512,0.000000
37645,0,0,0.654771,0.856499,0.000000
37650,0,0,0.654729,0.856484,0.000000
37655,0,0,0.654688,0.856471,0.000000
37660,0,0,0.654645,0.856458,0.000000
37665,0,0,0.654602,0.856445,0.000000
37670,0,0,0.654560,0.856433,0.000000
37675,0,0,0.654514,0.856418,0.000000
37680,0,0,0.654474,0.856402,0.000000
37685,0,0,0.654431,0.856390,0.000000
37690,0,0,0.654389,0.856377,0.000000
37695,0,0,0.654346,0.856364,0.000000
37700,0,0,0.654302,0.856349,0.000000
37705,0,0,0.654260,0.856336,0.000000
37710,0,0,0.654217,0.856323,0.000000
37715,0,0,0.654174,0.856311,0.000000
37720,0,0,0.654129,0.856296,0.000000
37725,0,0,0.654086,0.856281,0.000000
37730,0,0,0.654044,0.856268,0.000000
37735,0,0,0.654001,0.856256,0.000000
37740,0,0,0.653960,0.856242,0.000000
37745,0,0,0.653917,0.856230,0.000000
37750,0,0,0.653874,0.856217,0.000000
37755,0,0,0.653832,0.856202,0.000000
37760,0,0,0.653791,0.856189,0.000000
37765,0,0,0.653748,0.856176,0.000000
37770,0,0,0.653705,0.856164,0.000000
37775,0,0,0.653663,0.856151,0.000000
37780,0,0,0.653620,0.856133,0.000000
37785,0,0,0.653577,0.856121,0.000000
37790,0,0,0.653534,0.856108,0.000000
37795,0,0,0.653491,0.856095,0.000000
37800,0,0,0.653449,0.856080,0.000000
37805,0,0,0.653406,0.856068,0.000000
37810,0,0,0.653363,0.856055,0.000000
37815,0,0,0.653322,0.856042,0.000000
37820,0,0,0.653280,0.856029,0.000000
37825,0,0,0.653237,0.856016,0.000000
37830,0,0,0.653192,0.856001,0.000000
37835,0,0,0.653151,0.855986,0.000000
37840,0,0,0.653108,0.855973,0.000000
37845,0,0,0.653066,0.855961,0.000000
37850,0,0,0.653023,0.855948,0.000000
37855,0,0,0.652978,0.855931,0.000000
37860,0,0,0.652937,0.855918,0.000000
37865,0,0,0.652894,0.855905,0.000000
37870,0,0,0.652851,0.855892,0.000000
37875,0,0,0.652806,0.855877,0.000000
37880,0,0,0.652766,0.855864,0.000000
37885,0,0,0.652723,0.855851,0.000000
37890,0,0,0.652680,0.855839,0.000000
37895,0,0,0.652637,0.855826,0.000000
37900,0,0,0.652594,0.855811,0.000000
37905,0,0,0.652551,0.855798,0.000000
37910,0,0,0.652508,0.855785,0.000000
37915,0,0,0.652465,0.855773,0.000000
37920,0,0,0.652421,0.855755,0.000000
37925,0,0,0.652378,0.855743,0.000000
37930,0,0,0.652337,0.855730,0.000000
37935,0,0,0.652294,0.855717,0.000000
37940,0,0,0.652251,0.855704,0.000000
37945,0,0,0.652209,0.855691,0.000000
37950,0,0,0.652168,0.855678,0.000000
37955,0,0,0.652125,0.855666,0.000000
37960,0,0,0.652082,0.855651,0.000000
37965,0,0,0.652040,0.855638,0.000000
37970,0,0,0.651997,0.855625,0.000000
37975,0,0,0.651956,0.855612,0.000000
37980,0,0,0.651913,0.855599,0.000000
37985,0,0,0.651870,0.855587,0.000000
37990,0,0,0.651826,0.855570,0.000000
37995,0,0,0.651785,0.855556,0.000000
38000,0,0,0.651742,0.855544,0.000000
38005,0,0,0.651699,0.855531,0.000000
38010,0,0,0.651656,0.855518,0.000000
38015,0,0,0.651614,0.855503,0.000000
38020,0,0,0.651571,0.855488,0.000000
38025,0,0,0.651528,0.855475,0.000000
38030,0,0,0.651485,0.855463,0.000000
38035,0,0,0.651442,0.855450,0.000000
38040,0,0,0.651402,0.855437,0.000000
38045,0,0,0.651359,0.855424,0.000000
38050,0,0,0.651316,0.855411,0.000000
38055,0,0,0.651273,0.855399,0.000000
38060,0,0,0.651230,0.855383,0.000000
38065,0,0,0.651187,0.855371,0.000000
38070,0,0,0.651144,0.855358,0.000000
38075,0,0,0.651102,0.855345,0.000000
38080,0,0,0.651056,0.855330,0.000000
38085,0,0,0.651013,0.855318,0.000000
38090,0,0,0.650971,0.855303,0.000000
38095,0,0,0.650928,0.855290,0.000000
38100,0,0,0.650885,0.855275,0.000000
38105,0,0,0.650842,0.855262,0.000000
38110,0,0,0.650799,0.855249,0.000000
38115,0,0,0.650756,0.855236,0.000000
38120,0,0,0.650716,0.855221,0.000000
38125,0,0,0.650674,0.855208,0.000000
38130,0,0,0.650628,0.855193,0.000000
38135,0,0,0.650585,0.855181,0.000000
38140,0,0,0.650543,0.855166,0.000000
38145,0,0,0.650500,0.855153,0.000000
38150,0,0,0.650458,0.855140,0.000000
38155,0,0,0.650417,0.855127,0.000000
38160,0,0,0.650372,0.855110,0.000000
38165,0,0,0.650329,0.855097,0.000000
38170,0,0,0.650286,0.855085,0.000000
38175,0,0,0.650243,0.855072,0.000000
38180,0,0,0.650203,0.855057,0.000000
38185,0,0,0.650158,0.855042,0.000000
38190,0,0,0.650115,0.855029,0.000000
38195,0,0,0.650072,0.855016,0.000000
38200,0,0,0.650032,0.855003,0.000000
38205,0,0,0.650000,0.854990,0.000000
38210,0,0,0.649971,0.854976,0.000000
38215,0,0,0.649945,0.854963,0.000000
38220,0,0,0.649913,0.854948,0.000000
38225,0,0,0.649887,0.854935,0.000000
38230,0,0,0.649861,0.854923,0.000000
38235,0,0,0.649828,0.854907,0.000000
38240,0,0,0.649802,0.854895,0.000000
38245,0,0,0.649776,0.854882,0.000000
38250,0,0,0.649745,0.854867,0.000000
38255,0,0,0.649720,0.854854,0.000000
38260,0,0,0.649686,0.854839,0.000000
38265,0,0,0.649660,0.854826,0.000000
38270,0,0,0.649633,0.854813,0.000000
38275,0,0,0.649602,0.854798,0.000000
38280,0,0,0.649570,0.854783,0.000000
38285,0,0,0.649544,0.854770,0.000000
38290,0,0,0.649517,0.854758,0.000000
38295,0,0,0.649491,0.854745,0.000000
38300,0,0,0.649462,0.854730,0.000000
38305,0,0,0.649427,0.854715,0.000000
38310,0,0,0.649401,0.854702,0.000000
38315,0,0,0.649375,0.854689,0.000000
38320,0,0,0.649344,0.854674,0.000000
38325,0,0,0.649317,0.854662,0.000000
38330,0,0,0.649289,0.854647,0.000000
38335,0,0,0.649259,0.854634,0.000000
38340,0,0,0.649233,0.854619,0.000000
38345,0,0,0.649207,0.854606,0.000000
38350,0,0,0.649175,0.854593,0.000000
38355,0,0,0.649149,0.854581,0.000000
38360,0,0,0.649116,0.854565,0.000000
38365,0,0,0.649091,0.854550,0.000000
38370,0,0,0.649064,0.854538,0.000000
38375,0,0,0.649038,0.854525,0.000000
38380,0,0,0.649008,0.854512,0.000000
38385,0,0,0.648982,0.854499,0.000000
38390,0,0,0.648956,0.854486,0.000000
38395,0,0,0.648929,0.854474,0.000000
38400,0,0,0.648898,0.854459,0.000000
38405,0,0,0.648872,0.854446,0.000000
38410,0,0,0.648846,0.854433,0.000000
38415,0,0,0.648814,0.854418,0.000000
38420,0,0,0.648782,0.854403,0.000000
38425,0,0,0.648756,0.854390,0.000000
38430,0,0,0.648730,0.854378,0.000000
38435,0,0,0.648704,0.854365,0.000000
38440,0,0,0.648666,0.854347,0.000000
38445,0,0,0.648640,0.854335,0.000000
38450,0,0,0.648614,0.854322,0.000000
38455,0,0,0.648587,0.854309,0.000000
38460,0,0,0.648558,0.854294,0.000000
38465,0,0,0.648524,0.854279,0.000000
38470,0,0,0.648487,0.854268,0.000000
38475,0,0,0.648450,0.854256,0.000000
38480,0,0,0.648414,0.854245,0.000000
38485,0,0,0.648377,0.854234,0.000000
38490,0,0,0.648341,0.854222,0.000000
38495,0,0,0.648305,0.854208,0.000000
38500,0,0,0.648265,0.854194,0.000000
38505,0,0,0.648228,0.854183,0.000000
38510,0,0,0.648191,0.854172,0.000000
38515,0,0,0.648154,0.854158,0.000000
38520,0,0,0.648118,0.854146,0.000000
38525,0,0,0.648082,0.854134,0.000000
38530,0,0,0.648045,0.854123,0.000000
38535,0,0,0.648009,0.854112,0.000000
38540,0,0,0.647972,0.854098,0.000000
38545,0,0,0.647935,0.854087,0.000000
38550,0,0,0.647900,0.854075,0.000000
38555,0,0,0.647863,0.854063,0.000000
38560,0,0,0.647826,0.854050,0.000000
38565,0,0,0.647789,0.854038,0.000000
38570,0,0,0.647753,0.854027,0.000000
38575,0,0,0.647716,0.854016,0.000000
38580,0,0,0.647680,0.854001,0.000000
38585,0,0,0.647643,0.853990,0.000000
38590,0,0,0.647606,0.853979,0.000000
38595,0,0,0.647570,0.853967,0.000000
38600,0,0,0.647534,0.853955,0.000000
38605,0,0,0.647498,0.853944,0.000000
38610,0,0,0.647461,0.853930,0.000000
38615,0,0,0.647420,0.853916,0.000000
38620,0,0,0.647385,0.853904,0.000000
38625,0,0,0.647348,0.853893,0.000000
38630,0,0,0.647312,0.853882,0.000000
38635,0,0,0.647275,0.853870,0.000000
38640,0,0,0.647238,0.853857,0.000000
38645,0,0,0.647201,0.853845,0.000000
38650,0,0,0.647166,0.853833,0.000000
38655,0,0,0.647129,0.853822,0.000000
38660,0,0,0.647092,0.853811,0.000000
38665,0,0,0.647052,0.853797,0.000000
38670,0,0,0.647015,0.853783,0.000000
38675,0,0,0.646979,0.853771,0.000000
38680,0,0,0.646943,0.853760,0.000000
38685,0,0,0.646906,0.853749,0.000000
38690,0,0,0.646870,0.853737,0.000000
38695,0,0,0.646829,0.853721,0.000000
38700,0,0,0.646793,0.853709,0.000000
38705,0,0,0.646757,0.853698,0.000000
38710,0,0,0.646720,0.853686,0.000000
38715,0,0,0.646680,0.853673,0.000000
38720,0,0,0.646644,0.853658,0.000000
38725,0,0,0.646607,0.853647,0.000000
38730,0,0,0.646571,0.853635,0.000000
38735,0,0,0.646534,0.853624,0.000000
38740,0,0,0.646497,0.853610,0.000000
38745,0,0,0.646460,0.853599,0.000000
38750,0,0,0.646425,0.853587,0.000000
38755,0,0,0.646388,0.853576,0.000000
38760,0,0,0.646351,0.853562,0.000000
38765,0,0,0.646314,0.853551,0.000000
38770,0,0,0.646278,0.853539,0.000000
38775,0,0,0.646241,0.853528,0.000000
38780,0,0,0.646205,0.853514,0.000000
38785,0,0,0.646168,0.853502,0.000000
38790,0,0,0.646132,0.853491,0.000000
38795,0,0,0.646095,0.853480,0.000000
38800,0,0,0.646055,0.853466,0.000000
38805,0,0,0.646019,0.853454,0.000000
38810,0,0,0.645983,0.853443,0.000000
38815,0,0,0.645946,0.853431,0.000000
38820,0,0,0.645905,0.853415,0.000000
38825,0,0,0.645870,0.853403,0.000000
38830,0,0,0.645833,0.853392,0.000000
38835,0,0,0.645797,0.853380,0.000000
38840,0,0,0.645756,0.853364,0.000000
38845,0,0,0.645719,0.853353,0.000000
38850,0,0,0.645683,0.853342,0.000000
38855,0,0,0.645647,0.853330,0.000000
38860,0,0,0.645606,0.853313,0.000000
38865,0,0,0.645570,0.853302,0.000000
38870,0,0,0.645533,0.853291,0.000000
38875,0,0,0.645497,0.853279,0.000000
38880,0,0,0.645461,0.853265,0.000000
38885,0,0,0.645424,0.853254,0.000000
38890,0,0,0.645388,0.853242,0.000000
38895,0,0,0.645351,0.853231,0.000000
38900,0,0,0.645312,0.853216,0.000000
38905,0,0,0.645275,0.853205,0.000000
38910,0,0,0.645238,0.853194,0.000000
38915,0,0,0.645201,0.853180,0.000000
38920,0,0,0.645161,0.853166,0.000000
38925,0,0,0.645126,0.853154,0.000000
38930,0,0,0.645089,0.853143,0.000000
38935,0,0,0.645052,0.853132,0.000000
38940,0,0,0.645015,0.853118,0.000000
38945,0,0,0.644979,0.853107,0.000000
38950,0,0,0.644939,0.853092,0.000000
38955,0,0,0.644903,0.853081,0.000000
38960,0,0,0.644866,0.853067,0.000000
38965,0,0,0.644829,0.853056,0.000000
38970,0,0,0.644793,0.853044,0.000000
38975,0,0,0.644756,0.853033,0.000000
38980,0,0,0.644716,0.853016,0.000000
38985,0,0,0.644680,0.853005,0.000000
38990,0,0,0.644643,0.852993,0.000000
38995,0,0,0.644607,0.852982,0.000000
39000,0,0,0.644567,0.852968,0.000000
39005,0,0,0.644531,0.852956,0.000000
39010,0,0,0.644494,0.852945,0.000000
39015,0,0,0.644458,0.852934,0.000000
39020,0,0,0.644422,0.852919,0.000000
39025,0,0,0.644381,0.852905,0.000000
39030,0,0,0.644345,0.852894,0.000000
39035,0,0,0.644308,0.852883,0.000000
39040,0,0,0.644271,0.852869,0.000000
39045,0,0,0.644232,0.852855,0.000000
39050,0,0,0.644195,0.852843,0.000000
39055,0,0,0.644159,0.852832,0.000000
39060,0,0,0.644122,0.852821,0.000000
39065,0,0,0.644086,0.852809,0.000000
39070,0,0,0.644049,0.852796,0.000000
39075,0,0,0.644012,0.852784,0.000000
39080,0,0,0.643973,0.852770,0.000000
39085,0,0,0.643936,0.852758,0.000000
39090,0,0,0.643900,0.852747,0.000000
39095,0,0,0.643863,0.852733,0.000000
39100,0,0,0.643822,0.852720,0.000000
39105,0,0,0.643786,0.852708,0.000000
39110,0,0,0.643750,0.852696,0.000000
39115,0,0,0.643713,0.852685,0.000000
39120,0,0,0.643676,0.852671,0.000000
39125,0,0,0.643639,0.852660,0.000000
39130,0,0,0.643603,0.852649,0.000000
39135,0,0,0.643566,0.852637,0.000000
39140,0,0,0.643531,0.852625,0.000000
39145,0,0,0.643494,0.852614,0.000000
39150,0,0,0.643454,0.852600,0.000000
39155,0,0,0.643417,0.852589,0.000000
39160,0,0,0.643380,0.852575,0.000000
39165,0,0,0.643345,0.852563,0.000000
39170,0,0,0.643308,0.852552,0.000000
39175,0,0,0.643272,0.852540,0.000000
39180,0,0,0.643234,0.852527,0.000000
39185,0,0,0.643198,0.852515,0.000000
39190,0,0,0.643162,0.852503,0.000000
39195,0,0,0.643125,0.852492,0.000000
39200,0,0,0.643088,0.852478,0.000000
39205,0,0,0.643052,0.852467,0.000000
39210,0,0,0.643015,0.852456,0.000000
39215,0,0,0.642978,0.852444,0.000000
39220,0,0,0.642943,0.852432,0.000000
39225,0,0,0.642906,0.852421,0.000000
39230,0,0,0.642869,0.852407,0.000000
39235,0,0,0.642829,0.852394,0.000000
39240,0,0,0.642793,0.852382,0.000000
39245,0,0,0.642757,0.852370,0.000000
39250,0,0,0.642720,0.852359,0.000000
39255,0,0,0.642680,0.852345,0.000000
39260,0,0,0.642643,0.852331,0.000000
39265,0,0,0.642606,0.852320,0.000000
39270,0,0,0.642571,0.852308,0.000000
39275,0,0,0.642534,0.852297,0.000000
39280,0,0,0.642493,0.852280,0.000000
39285,0,0,0.642457,0.852269,0.000000
39290,0,0,0.642421,0.852257,0.000000
39295,0,0,0.642385,0.852246,0.000000
39300,0,0,0.642344,0.852232,0.000000
39305,0,0,0.642307,0.852218,0.000000
39310,0,0,0.642271,0.852207,0.000000
39315,0,0,0.642234,0.852196,0.000000
39320,0,0,0.642195,0.852181,0.000000
39325,0,0,0.642158,0.852170,0.000000
39330,0,0,0.642121,0.852156,0.000000
39335,0,0,0.642085,0.852145,0.000000
39340,0,0,0.642049,0.852133,0.000000
39345,0,0,0.642012,0.852121,0.000000
39350,0,0,0.641976,0.852110,0.000000
39355,0,0,0.641936,0.852096,0.000000
39360,0,0,0.641900,0.852084,0.000000
39365,0,0,0.641864,0.852073,0.000000
39370,0,0,0.641827,0.852062,0.000000
39375,0,0,0.641791,0.852050,0.000000
39380,0,0,0.641750,0.852037,0.000000
39385,0,0,0.641714,0.852025,0.000000
39390,0,0,0.641678,0.852013,0.000000
39395,0,0,0.641641,0.852000,0.000000
39400,0,0,0.641601,0.851986,0.000000
39405,0,0,0.641564,0.851975,0.000000
39410,0,0,0.641528,0.851963,0.000000
39415,0,0,0.641492,0.851951,0.000000
39420,0,0,0.641451,0.851935,0.000000
39425,0,0,0.641415,0.851924,0.000000
39430,0,0,0.641378,0.851912,0.000000
39435,0,0,0.641342,0.851901,0.000000
39440,0,0,0.641305,0.851887,0.000000
39445,0,0,0.641265,0.851873,0.000000
39450,0,0,0.641229,0.851861,0.000000
39455,0,0,0.641192,0.851850,0.000000
39460,0,0,0.641156,0.851838,0.000000
39465,0,0,0.641120,0.851827,0.000000
39470,0,0,0.641083,0.851816,0.000000
39475,0,0,0.641046,0.851802,0.000000
39480,0,0,0.641007,0.851787,0.000000
39485,0,0,0.640970,0.851776,0.000000
39490,0,0,0.640934,0.851765,0.000000
39495,0,0,0.640897,0.851753,0.000000
39500,0,0,0.640857,0.851737,0.000000
39505,0,0,0.640821,0.851725,0.000000
39510,0,0,0.640784,0.851714,0.000000
39515,0,0,0.640748,0.851702,0.000000
39520,0,0,0.640711,0.851689,0.000000
39525,0,0,0.640670,0.851675,0.000000
39530,0,0,0.640634,0.851664,0.000000
39535,0,0,0.640598,0.851652,0.000000
39540,0,0,0.640562,0.851640,0.000000
39545,0,0,0.640525,0.851629,0.000000
39550,0,0,0.640484,0.851613,0.000000
39555,0,0,0.640448,0.851601,0.000000
39560,0,0,0.640412,0.851589,0.000000
39565,0,0,0.640375,0.851578,0.000000
39570,0,0,0.640339,0.851567,0.000000
39575,0,0,0.640299,0.851553,0.000000
39580,0,0,0.640263,0.851538,0.000000
39585,0,0,0.640226,0.851527,0.000000
39590,0,0,0.640190,0.851516,0.000000
39595,0,0,0.640153,0.851505,0.000000
39600,0,0,0.640114,0.851490,0.000000
39605,0,0,0.640077,0.851479,0.000000
