Round,nodes alive,sent,avg energy,max energy,min energy
3040,0,0,0.979650,0.994996,0.701497
3050,0,0,0.979577,0.994978,0.700480
3060,0,0,0.979522,0.994964,0.700167
3070,0,0,0.979447,0.994947,0.698669
3080,0,0,0.979389,0.994931,0.698126
3090,0,0,0.979319,0.994914,0.697092
3100,0,0,0.979269,0.994898,0.697030
3110,0,0,0.979197,0.994880,0.695983
3120,0,0,0.979137,0.994865,0.695215
3130,0,0,0.979068,0.994845,0.694174
3140,0,0,0.979011,0.994831,0.693867
3150,0,0,0.978927,0.994813,0.692115
3160,0,0,0.978873,0.994800,0.691809
3170,0,0,0.978790,0.994782,0.689827
3180,0,0,0.978729,0.994767,0.689044
3190,0,0,0.978651,0.994746,0.687528
3200,0,0,0.978593,0.994727,0.687210
3210,0,0,0.978522,0.994710,0.686175
3220,0,0,0.978471,0.994696,0.685882
3230,0,0,0.978391,0.994675,0.684373
3240,0,0,0.978331,0.994661,0.683599
3250,0,0,0.978260,0.994645,0.682103
3260,0,0,0.978198,0.994630,0.681315
3270,0,0,0.978123,0.994613,0.679817
3280,0,0,0.978073,0.994600,0.679754
3290,0,0,0.978000,0.994583,0.678254
3300,0,0,0.977937,0.994565,0.677470
3310,0,0,0.977864,0.994547,0.676435
3320,0,0,0.977804,0.994529,0.675893
3330,0,0,0.977735,0.994514,0.674631
3340,0,0,0.977673,0.994498,0.673847
3350,0,0,0.977604,0.994483,0.672815
3360,0,0,0.977538,0.994468,0.671797
3370,0,0,0.977465,0.994453,0.670301
3380,0,0,0.977401,0.994438,0.669517
3390,0,0,0.977332,0.994418,0.668487
3400,0,0,0.977266,0.994405,0.667706
3410,0,0,0.977202,0.994383,0.667361
3420,0,0,0.977135,0.994367,0.666351
3430,0,0,0.977058,0.994351,0.664858
3440,0,0,0.977000,0.994337,0.664081
3450,0,0,0.976921,0.994320,0.662574
3460,0,0,0.976862,0.994306,0.661797
3470,0,0,0.976780,0.994290,0.659822
3480,0,0,0.976723,0.994274,0.659273
3490,0,0,0.976652,0.994255,0.658476
3500,0,0,0.976599,0.994239,0.658417
3510,0,0,0.976516,0.994221,0.656432
3520,0,0,0.976462,0.994204,0.656137
3530,0,0,0.976385,0.994187,0.654857
3540,0,0,0.976319,0.994173,0.653843
3550,0,0,0.976243,0.994155,0.652792
3560,0,0,0.976177,0.994140,0.651772
3570,0,0,0.976102,0.994121,0.650274
3580,0,0,0.976037,0.994105,0.649484
3590,0,0,0.975970,0.994090,0.648469
3600,0,0,0.975906,0.994072,0.647681
